phase,run,case,column,k,first_step,cu_used,dt_s,rho_kg_m3,dz_m,temperature_k,qrcuten,qscuten,qicuten,qccuten,qv,qc,qr,qi,qs,qg,qh,qndrop_per_kg,qnr_per_kg,qni_per_kg,qns_per_kg,qng_per_kg,qnh_per_kg,qnn_per_kg,qvolg_m3_per_kg,qvolh_m3_per_kg,rainnc,rainncv,snownc,snowncv,graupelnc,graupelncv,hailnc,hailncv,sr,ice_surface_export
after,2,6,6,2,0,1, 6.0000000000000000E+001, 1.2549999952316284E+000, 4.1000000000000000E+001, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.1000002101063728E-003, 0.0000000000000000E+000, 2.6913724582300347E-007, 1.8652225435289438E-006, 5.8950126913259737E-006, 7.4116496762144379E-007, 3.4520377312219352E-007, 0.0000000000000000E+000, 4.2890765380859375E+002, 2.0904328918457031E+002, 6.4727915039062500E+003, 6.6649407958984375E+002, 1.5112110900878906E+002, 4.5000000000000000E+008, 1.4253175306677690E-009, 4.0612235796544383E-010, 4.6276006102561951E-001, 2.7600431349128485E-003, 2.6018971204757690E-001, 1.8972670659422874E-004, 1.6081143915653229E-001, 8.1144290743395686E-004, 1.2064279615879059E-001, 6.4279907383024693E-004, 5.9563153982162476E-001, 1.1947184248128906E-004
after,2,1,1,3,0,1, 6.0000000000000000E+001, 1.1899999380111694E+000, 4.8000000000000000E+001, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.1500001251697540E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.5000000000000000E+008, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.0999999642372131E-001, 0.0000000000000000E+000, 2.1000000834465027E-001, 0.0000000000000000E+000, 1.0999999940395355E-001, 0.0000000000000000E+000, 7.0000000298023224E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
after,2,2,2,3,0,1, 6.0000000000000000E+001, 1.1959999799728394E+000, 2.0000000000000000E+001, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.1500001251697540E-003, 1.6205365682253614E-005, 4.0267039480568201E-007, 1.4985400412115268E-005, 1.2732431059703231E-004, 5.4696839166755960E-015, 1.7704919288058726E-025, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.5000000000000000E+008, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.3832471370697021E-001, 1.1832471936941147E-001, 2.2068105638027191E-001, 6.8105506943538785E-004, 1.6551485657691956E-001, 4.5514855533838272E-002, 1.0986913740634918E-001, 2.9869135469198227E-002, 6.4285004138946533E-001, 2.8155616291769547E-006
after,2,3,3,3,0,1, 6.0000000000000000E+001, 1.2019999027252197E+000, 2.7000000000000000E+001, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.1500001251697540E-003, 7.9206602094927803E-006, 1.2429086200427264E-004, 1.3551102711062413E-005, 3.6725454265251756E-005, 4.9637211486697197E-004, 5.0472957082092762E-004, 4.8115240478515625E+002, 2.1251950683593750E+003, 8.9620526123046875E+002, 2.7480886230468750E+003, 5.6125410156250000E+003, 3.4511101074218750E+003, 4.5000000000000000E+008, 1.1380144542272319E-006, 6.7427782823870075E-007, 5.0986558198928833E-001, 7.9865567386150360E-002, 2.3001132905483246E-001, 1.1329824701533653E-005, 1.3767433166503906E-001, 7.6743387617170811E-003, 1.1044356226921082E-001, 2.0443562418222427E-002, 3.5220724344253540E-001, 3.6484973406913923E-006
after,2,4,4,3,0,1, 6.0000000000000000E+001, 1.2079999446868896E+000, 3.4000000000000000E+001, 2.6000000000000000E+002, 3.0037028864171589E-007, 2.3351847744379484E-007, 1.5018514432085794E-007, 1.8351848041220364E-007, 8.1500001251697540E-003, 2.0054068954777904E-005, 4.4680742576019838E-005, 3.0078477720962837E-005, 5.0300946895731613E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.9995542000000000E+007, 8.1495789062500000E+004, 1.4931309375000000E+005, 6.0014054687500000E+004, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.5000003200000000E+008, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.4435867667198181E-001, 4.3586846441030502E-003, 2.4125617742538452E-001, 1.2561653275042772E-003, 1.4000000059604645E-001, 0.0000000000000000E+000, 9.9999994039535522E-002, 0.0000000000000000E+000, 2.8819826245307922E-001, 5.5962562328204513E-004
after,2,5,5,3,0,1, 6.0000000000000000E+001, 1.2139999866485596E+000, 4.1000000000000000E+001, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.1500001251697540E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.4999996800000000E+008, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.4999998807907104E-001, 0.0000000000000000E+000, 2.5000000000000000E-001, 0.0000000000000000E+000, 1.5000000596046448E-001, 0.0000000000000000E+000, 1.0999999940395355E-001, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
after,2,6,6,3,0,1, 6.0000000000000000E+001, 1.2199999094009399E+000, 4.8000000000000000E+001, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.1500001251697540E-003, 0.0000000000000000E+000, 3.5757275327341631E-005, 6.2651333792018704E-006, 1.1108890248578973E-005, 2.8243302949704230E-005, 2.1349918824853376E-005, 0.0000000000000000E+000, 2.7907082519531250E+003, 2.7029943847656250E+002, 4.4748803710937500E+003, 2.9049028320312500E+003, 1.2143385009765625E+003, 4.4999996800000000E+008, 5.4314046593617604E-008, 2.5117550705999747E-008, 4.6276006102561951E-001, 2.7600431349128485E-003, 2.6018971204757690E-001, 1.8972670659422874E-004, 1.6081143915653229E-001, 8.1144290743395686E-004, 1.2064279615879059E-001, 6.4279907383024693E-004, 5.9563153982162476E-001, 1.1947184248128906E-004
after,2,1,1,4,0,1, 6.0000000000000000E+001, 1.1549999713897705E+000, 2.0000000000000000E+001, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.2000000402331352E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.5000000000000000E+008, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.0999999642372131E-001, 0.0000000000000000E+000, 2.1000000834465027E-001, 0.0000000000000000E+000, 1.0999999940395355E-001, 0.0000000000000000E+000, 7.0000000298023224E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
after,2,2,2,4,0,1, 6.0000000000000000E+001, 1.1610000133514404E+000, 2.7000000000000000E+001, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.2000000402331352E-003, 3.3530177461216226E-005, 2.5386674451510771E-007, 3.0111583328107372E-005, 1.4835277397651225E-004, 3.1354184504126968E-015, 1.0013513136202217E-025, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.5000000000000000E+008, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.3832471370697021E-001, 1.1832471936941147E-001, 2.2068105638027191E-001, 6.8105506943538785E-004, 1.6551485657691956E-001, 4.5514855533838272E-002, 1.0986913740634918E-001, 2.9869135469198227E-002, 6.4285004138946533E-001, 2.8155616291769547E-006
after,2,3,3,4,0,1, 6.0000000000000000E+001, 1.1669999361038208E+000, 3.4000000000000000E+001, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.2000000402331352E-003, 1.8771150280372240E-005, 7.0261266955640167E-005, 3.1249037419911474E-005, 8.5923151345923543E-005, 4.6154015581123531E-004, 4.0870715747587383E-004, 9.8202978515625000E+002, 1.9389658203125000E+003, 1.7790502929687500E+003, 5.3822602539062500E+003, 5.6624111328125000E+003, 3.2177387695312500E+003, 4.5000000000000000E+008, 1.0344265319872648E-006, 5.4136233984536375E-007, 5.0986558198928833E-001, 7.9865567386150360E-002, 2.3001132905483246E-001, 1.1329824701533653E-005, 1.3767433166503906E-001, 7.6743387617170811E-003, 1.1044356226921082E-001, 2.0443562418222427E-002, 3.5220724344253540E-001, 3.6484973406913923E-006
after,2,4,4,4,0,1, 6.0000000000000000E+001, 1.1729999780654907E+000, 4.1000000000000000E+001, 2.6000000000000000E+002, 3.0187118227331666E-007, 2.3426892425959522E-007, 1.5093559113665833E-007, 1.8426891301714932E-007, 8.2000000402331352E-003, 2.0283843696233816E-005, 4.9455156840849668E-005, 3.0687715479871258E-005, 5.1781436923192814E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.9998738000000000E+007, 8.3013929687500000E+004, 1.4958489062500000E+005, 6.0120839843750000E+004, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.5000000000000000E+008, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.4435867667198181E-001, 4.3586846441030502E-003, 2.4125617742538452E-001, 1.2561653275042772E-003, 1.4000000059604645E-001, 0.0000000000000000E+000, 9.9999994039535522E-002, 0.0000000000000000E+000, 2.8819826245307922E-001, 5.5962562328204513E-004
after,2,5,5,4,0,1, 6.0000000000000000E+001, 1.1790000200271606E+000, 4.8000000000000000E+001, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.2000000402331352E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.5000000000000000E+008, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.4999998807907104E-001, 0.0000000000000000E+000, 2.5000000000000000E-001, 0.0000000000000000E+000, 1.5000000596046448E-001, 0.0000000000000000E+000, 1.0999999940395355E-001, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
after,2,6,6,4,0,1, 6.0000000000000000E+001, 1.1849999427795410E+000, 2.0000000000000000E+001, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.2000000402331352E-003, 0.0000000000000000E+000, 3.8882880915025453E-008, 7.0984115154715255E-006, 2.0358971596579067E-005, 7.1655688316241140E-007, 2.2293134804840520E-007, 0.0000000000000000E+000, 4.0763861083984375E+002, 3.0735559082031250E+002, 8.6327119140625000E+003, 7.7400756835937500E+002, 1.1791036987304688E+002, 4.5000000000000000E+008, 1.3779941632208192E-009, 2.6227223171026992E-010, 4.6276006102561951E-001, 2.7600431349128485E-003, 2.6018971204757690E-001, 1.8972670659422874E-004, 1.6081143915653229E-001, 8.1144290743395686E-004, 1.2064279615879059E-001, 6.4279907383024693E-004, 5.9563153982162476E-001, 1.1947184248128906E-004
after,2,1,1,5,0,1, 6.0000000000000000E+001, 1.1200000047683716E+000, 2.7000000000000000E+001, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.2499999552965164E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.5000000000000000E+008, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.0999999642372131E-001, 0.0000000000000000E+000, 2.1000000834465027E-001, 0.0000000000000000E+000, 1.0999999940395355E-001, 0.0000000000000000E+000, 7.0000000298023224E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
after,2,2,2,5,0,1, 6.0000000000000000E+001, 1.1260000467300415E+000, 3.4000000000000000E+001, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.2499999552965164E-003, 6.3129948102869093E-005, 1.2608474264652614E-007, 5.4800759244244546E-005, 1.6090620192699134E-004, 1.3382450351798430E-015, 4.1792390133339382E-026, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.5000000000000000E+008, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.3832471370697021E-001, 1.1832471936941147E-001, 2.2068105638027191E-001, 6.8105506943538785E-004, 1.6551485657691956E-001, 4.5514855533838272E-002, 1.0986913740634918E-001, 2.9869135469198227E-002, 6.4285004138946533E-001, 2.8155616291769547E-006
after,2,3,3,5,0,1, 6.0000000000000000E+001, 1.1319999694824219E+000, 4.1000000000000000E+001, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.2499999552965164E-003, 3.8686077459715307E-005, 3.0876457458361983E-005, 6.2635306676384062E-005, 1.7313918215222657E-004, 3.5334989661350846E-004, 2.6983837597072124E-004, 1.7312227783203125E+003, 1.6256768798828125E+003, 3.0466538085937500E+003, 8.9966562500000000E+003, 5.3532553710937500E+003, 2.6992705078125000E+003, 4.5000000000000000E+008, 7.7155891631264240E-007, 3.5379287055548048E-007, 5.0986558198928833E-001, 7.9865567386150360E-002, 2.3001132905483246E-001, 1.1329824701533653E-005, 1.3767433166503906E-001, 7.6743387617170811E-003, 1.1044356226921082E-001, 2.0443562418222427E-002, 3.5220724344253540E-001, 3.6484973406913923E-006
after,2,4,4,5,0,1, 6.0000000000000000E+001, 1.1380000114440918E+000, 4.8000000000000000E+001, 2.6000000000000000E+002, 3.0659663252663449E-007, 2.3663164938625414E-007, 1.5329831626331725E-007, 1.8663165235466295E-007, 8.2499999552965164E-003, 2.0998193576815538E-005, 5.4771535360487178E-005, 3.2100055250339210E-005, 5.5146920203696936E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.0001982000000000E+007, 8.3979476562500000E+004, 1.4981757812500000E+005, 6.0211601562500000E+004, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.5000000000000000E+008, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.4435867667198181E-001, 4.3586846441030502E-003, 2.4125617742538452E-001, 1.2561653275042772E-003, 1.4000000059604645E-001, 0.0000000000000000E+000, 9.9999994039535522E-002, 0.0000000000000000E+000, 2.8819826245307922E-001, 5.5962562328204513E-004
after,2,5,5,5,0,1, 6.0000000000000000E+001, 1.1440000534057617E+000, 2.0000000000000000E+001, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.2499999552965164E-003, 0.0000000000000000E+000, 1.5027252957224846E-002, 3.4958624746650457E-004, 1.8491079099476337E-003, 1.5333735384047031E-002, 1.7612757161259651E-002, 0.0000000000000000E+000, 2.6788161621093750E+003, 6.6347518920898438E+001, 3.0751457519531250E+003, 3.8381218261718750E+003, 2.7631394042968750E+003, 4.5000000000000000E+008, 3.1945273804012686E-005, 2.1478965209098533E-005, 4.4999998807907104E-001, 0.0000000000000000E+000, 2.5000000000000000E-001, 0.0000000000000000E+000, 1.5000000596046448E-001, 0.0000000000000000E+000, 1.0999999940395355E-001, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
after,2,6,6,5,0,1, 6.0000000000000000E+001, 1.1499999761581421E+000, 2.7000000000000000E+001, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.2499999552965164E-003, 0.0000000000000000E+000, 7.2246075788484632E-009, 3.0083394904067973E-006, 1.0741379810497165E-005, 1.6628979437882663E-007, 4.8959407195070526E-008, 0.0000000000000000E+000, 1.2988766479492188E+002, 1.3923966979980469E+002, 5.3919394531250000E+003, 2.8080407714843750E+002, 3.3167201995849609E+001, 4.5000000000000000E+008, 3.1978822367939586E-010, 5.7599317676571005E-011, 4.6276006102561951E-001, 2.7600431349128485E-003, 2.6018971204757690E-001, 1.8972670659422874E-004, 1.6081143915653229E-001, 8.1144290743395686E-004, 1.2064279615879059E-001, 6.4279907383024693E-004, 5.9563153982162476E-001, 1.1947184248128906E-004
after,2,1,1,6,0,1, 6.0000000000000000E+001, 1.0850000381469727E+000, 3.4000000000000000E+001, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.3000008016824722E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.5000000000000000E+008, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.0999999642372131E-001, 0.0000000000000000E+000, 2.1000000834465027E-001, 0.0000000000000000E+000, 1.0999999940395355E-001, 0.0000000000000000E+000, 7.0000000298023224E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
after,2,2,2,6,0,1, 6.0000000000000000E+001, 1.0910000801086426E+000, 4.1000000000000000E+001, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.3000008016824722E-003, 1.0103110980708152E-004, 4.5239278989583909E-008, 8.4512546891346574E-005, 1.4934946375433356E-004, 3.8001098210181758E-016, 1.1440216462654620E-026, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.5000000000000000E+008, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.3832471370697021E-001, 1.1832471936941147E-001, 2.2068105638027191E-001, 6.8105506943538785E-004, 1.6551485657691956E-001, 4.5514855533838272E-002, 1.0986913740634918E-001, 2.9869135469198227E-002, 6.4285004138946533E-001, 2.8155616291769547E-006
after,2,3,3,6,0,1, 6.0000000000000000E+001, 1.0970000028610229E+000, 4.8000000000000000E+001, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.3000008016824722E-003, 6.6435241024009883E-005, 8.8391134340781718E-006, 1.0452411515871063E-004, 2.8676301008090377E-004, 1.9201348186470568E-004, 1.2558212620206177E-004, 2.4763657226562500E+003, 1.1046274414062500E+003, 4.2420795898437500E+003, 1.2204242187500000E+004, 4.4473437500000000E+003, 1.7752829589843750E+003, 4.5000000000000000E+008, 4.0599667272545048E-007, 1.6252734269528446E-007, 5.0986558198928833E-001, 7.9865567386150360E-002, 2.3001132905483246E-001, 1.1329824701533653E-005, 1.3767433166503906E-001, 7.6743387617170811E-003, 1.1044356226921082E-001, 2.0443562418222427E-002, 3.5220724344253540E-001, 3.6484973406913923E-006
