c07e6912,3d823902
a1133251,3f800000
a1119b63,3f800000
a1100475,3f800000
a10e6d87,3f800000
a10cd699,3f800000
a10b3fab,3f800000
a109a8be,3f800000
a10811d0,3f800000
a1067ae2,3f800000
a104e3f4,3f800000
a1034d06,3f800000
a101b618,3f800000
a1001f2a,3f800000
a0fe883c,3f800000
a0fcf14e,3f800000
a0fb5a60,3f800000
a0f9c372,3f800000
a0f82c84,3f800000
a0f69596,3f800000
a0f4fea9,3f800000
a0f367bb,3f800000
a0f1d0cd,3f800000
a0f039df,3f800000
a0eea2f1,3f800000
a0ed0c03,3f800000
a0eb7515,3f800000
a0e9de27,3f800000
a0e84739,3f800000
a0e6b04b,3f800000
a0e5195d,3f800000
a0e3826f,3f800000
a0e1eb81,3f800000
a0e05493,3f800000
a0debda6,3f800000
a0dd26b8,3f800000
a0db8fca,3f800000
a0d9f8dc,3f800000
a0d861ee,3f800000
a0d6cb00,3f800000
a0d53412,3f800000
a0d39d24,3f800000
a0d20636,3f800000
a0d06f48,3f800000
a0ced85a,3f800000
a0cd416c,3f800000
a0cbaa7e,3f800000
a0ca1391,3f800000
a0c87ca3,3f800000
a0c6e5b5,3f800000
a0c54ec7,3f800000
a0c3b7d9,3f800000
a0c220eb,3f800000
a0c089fd,3f800000
a0bef30f,3f800000
a0bd5c21,3f800000
a0bbc533,3f800000
a0ba2e45,3f800000
a0b89757,3f800000
a0b70069,3f800000
a0b5697c,3f800000
a0b3d28e,3f800000
a0b23ba0,3f800000
a0b0a4b2,3f800000
a0af0dc4,3f800000
a0ad76d6,3f800000
a0abdfe8,3f800000
a0aa48fa,3f800000
a0a8b20c,3f800000
a0a71b1e,3f800000
a0a58430,3f800000
a0a3ed42,3f800000
a0a25654,3f800000
a0a0bf66,3f800000
a09f2879,3f800000
a09d918b,3f800000
a09bfa9d,3f800000
a09a63af,3f800000
a098ccc1,3f800000
a09735d3,3f800000
a0959ee5,3f800000
a09407f7,3f800000
a0927109,3f800000
a090da1b,3f800000
a08f432d,3f800000
a08dac3f,3f800000
a08c1551,3f800000
a08a7e64,3f800000
a088e776,3f800000
a0875088,3f800000
a085b99a,3f800000
a08422ac,3f800000
a0828bbe,3f800000
a080f4d0,3f800000
a07f5de2,3f800000
a07dc6f4,3f800000
a07c3006,3f800000
a07a9918,3f800000
a079022a,3f800000
a0776b3c,3f800000
a075d44e,3f800000
a0743d61,3f800000
a072a673,3f800000
a0710f85,3f800000
a06f7897,3f800000
a06de1a9,3f800000
a06c4abb,3f800000
a06ab3cd,3f800000
a0691cdf,3f800000
a06785f1,3f800000
a065ef03,3f800000
a0645815,3f800000
a062c127,3f800000
a0612a39,3f800000
a05f934c,3f800000
a05dfc5e,3f800000
a05c6570,3f800000
a05ace82,3f800000
a0593794,3f800000
a057a0a6,3f800000
a05609b8,3f800000
a05472ca,3f800000
a052dbdc,3f800000
a05144ee,3f800000
a04fae00,3f800000
a04e1712,3f800000
a04c8024,3f800000
a04ae936,3f800000
a0495249,3f800000
a047bb5b,3f800000
a046246d,3f800000
a0448d7f,3f800000
a042f691,3f800000
a0415fa3,3f800000
a03fc8b5,3f800000
a03e31c7,3f800000
a03c9ad9,3f800000
a03b03eb,3f800000
a0396cfd,3f800000
a037d60f,3f800000
a0363f21,3f800000
a034a834,3f800000
a0331146,3f800000
a0317a58,3f800000
a02fe36a,3f800000
a02e4c7c,3f800000
a02cb58e,3f800000
a02b1ea0,3f800000
a02987b2,3f800000
a027f0c4,3f800000
a02659d6,3f800000
a024c2e8,3f800000
a0232bfa,3f800000
a021950c,3f800000
a01ffe1e,3f800000
a01e6731,3f800000
a01cd043,3f800000
a01b3955,3f800000
a019a267,3f800000
a0180b79,3f800000
a016748b,3f800000
a014dd9d,3f800000
a01346af,3f800000
a011afc1,3f800000
a01018d3,3f800000
a00e81e5,3f800000
a00ceaf7,3f800000
a00b5409,3f800000
a009bd1c,3f800000
a008262e,3f800000
a0068f40,3f800000
a004f852,3f800000
a0036164,3f800000
a001ca76,3f800000
a0003388,3f800000
9ffe9c9a,3f800000
9ffd05ac,3f800000
9ffb6ebe,3f800000
9ff9d7d0,3f800000
9ff840e2,3f800000
9ff6a9f4,3f800000
9ff51306,3f800000
9ff37c19,3f800000
9ff1e52b,3f800000
9ff04e3d,3f800000
9feeb74f,3f800000
9fed2061,3f800000
9feb8973,3f800000
9fe9f285,3f800000
9fe85b97,3f800000
9fe6c4a9,3f800000
9fe52dbb,3f800000
9fe396cd,3f800000
9fe1ffdf,3f800000
9fe068f1,3f800000
9fded204,3f800000
9fdd3b16,3f800000
9fdba428,3f800000
9fda0d3a,3f800000
9fd8764c,3f800000
9fd6df5e,3f800000
9fd54870,3f800000
9fd3b182,3f800000
9fd21a94,3f800000
9fd083a6,3f800000
9fceecb8,3f800000
9fcd55ca,3f800000
9fcbbedc,3f800000
9fca27ee,3f800000
9fc89101,3f800000
9fc6fa13,3f800000
9fc56325,3f800000
9fc3cc37,3f800000
9fc23549,3f800000
9fc09e5b,3f800000
9fbf076d,3f800000
9fbd707f,3f800000
9fbbd991,3f800000
9fba42a3,3f800000
9fb8abb5,3f800000
9fb714c7,3f800000
9fb57dd9,3f800000
9fb3e6ec,3f800000
9fb24ffe,3f800000
9fb0b910,3f800000
9faf2222,3f800000
9fad8b34,3f800000
9fabf446,3f800000
9faa5d58,3f800000
9fa8c66a,3f800000
9fa72f7c,3f800000
9fa5988e,3f800000
9fa401a0,3f800000
9fa26ab2,3f800000
9fa0d3c4,3f800000
9f9f3cd6,3f800000
9f9da5e9,3f800000
9f9c0efb,3f800000
9f9a780d,3f800000
9f98e11f,3f800000
9f974a31,3f800000
9f95b343,3f800000
9f941c55,3f800000
9f928567,3f800000
9f90ee79,3f800000
9f8f578b,3f800000
9f8dc09d,3f800000
9f8c29af,3f800000
9f8a92c1,3f800000
9f88fbd4,3f800000
9f8764e6,3f800000
9f85cdf8,3f800000
9f84370a,3f800000
9f82a01c,3f800000
9f81092e,3f800000
9f7f7240,3f800000
9f7ddb52,3f800000
9f7c4464,3f800000
9f7aad76,3f800000
9f791688,3f800000
9f777f9a,3f800000
9f75e8ac,3f800000
9f7451be,3f800000
9f72bad1,3f800000
9f7123e3,3f800000
9f6f8cf5,3f800000
9f6df607,3f800000
9f6c5f19,3f800000
9f6ac82b,3f800000
9f69313d,3f800000
9f679a4f,3f800000
9f660361,3f800000
9f646c73,3f800000
9f62d585,3f800000
9f613e97,3f800000
9f5fa7a9,3f800000
9f5e10bc,3f800000
9f5c79ce,3f800000
9f5ae2e0,3f800000
9f594bf2,3f800000
9f57b504,3f800000
9f561e16,3f800000
9f548728,3f800000
9f52f03a,3f800000
9f51594c,3f800000
9f4fc25e,3f800000
9f4e2b70,3f800000
9f4c9482,3f800000
9f4afd94,3f800000
9f4966a6,3f800000
9f47cfb9,3f800000
9f4638cb,3f800000
9f44a1dd,3f800000
9f430aef,3f800000
9f417401,3f800000
9f3fdd13,3f800000
9f3e4625,3f800000
9f3caf37,3f800000
9f3b1849,3f800000
9f39815b,3f800000
9f37ea6d,3f800000
9f36537f,3f800000
9f34bc91,3f800000
9f3325a4,3f800000
9f318eb6,3f800000
9f2ff7c8,3f800000
9f2e60da,3f800000
9f2cc9ec,3f800000
9f2b32fe,3f800000
9f299c10,3f800000
9f280522,3f800000
9f266e34,3f800000
9f24d746,3f800000
9f234058,3f800000
9f21a96a,3f800000
9f20127c,3f800000
9f1e7b8f,3f800000
9f1ce4a1,3f800000
9f1b4db3,3f800000
9f19b6c5,3f800000
9f181fd7,3f800000
9f1688e9,3f800000
9f14f1fb,3f800000
9f135b0d,3f800000
9f11c41f,3f800000
9f102d31,3f800000
9f0e9643,3f800000
9f0cff55,3f800000
9f0b6867,3f800000
9f09d179,3f800000
9f083a8c,3f800000
9f06a39e,3f800000
9f050cb0,3f800000
9f0375c2,3f800000
9f01ded4,3f800000
9f0047e6,3f800000
9efeb0f8,3f800000
9efd1a0a,3f800000
9efb831c,3f800000
9ef9ec2e,3f800000
9ef85540,3f800000
9ef6be52,3f800000
9ef52764,3f800000
9ef39077,3f800000
9ef1f989,3f800000
9ef0629b,3f800000
9eeecbad,3f800000
9eed34bf,3f800000
9eeb9dd1,3f800000
9eea06e3,3f800000
9ee86ff5,3f800000
9ee6d907,3f800000
9ee54219,3f800000
9ee3ab2b,3f800000
9ee2143d,3f800000
9ee07d4f,3f800000
9edee661,3f800000
9edd4f74,3f800000
9edbb886,3f800000
9eda2198,3f800000
9ed88aaa,3f800000
9ed6f3bc,3f800000
9ed55cce,3f800000
9ed3c5e0,3f800000
9ed22ef2,3f800000
9ed09804,3f800000
9ecf0116,3f800000
9ecd6a28,3f800000
9ecbd33a,3f800000
9eca3c4c,3f800000
9ec8a55f,3f800000
9ec70e71,3f800000
9ec57783,3f800000
9ec3e095,3f800000
9ec249a7,3f800000
9ec0b2b9,3f800000
9ebf1bcb,3f800000
9ebd84dd,3f800000
9ebbedef,3f800000
9eba5701,3f800000
9eb8c013,3f800000
9eb72925,3f800000
9eb59237,3f800000
9eb3fb49,3f800000
9eb2645c,3f800000
9eb0cd6e,3f800000
9eaf3680,3f800000
9ead9f92,3f800000
9eac08a4,3f800000
9eaa71b6,3f800000
9ea8dac8,3f800000
9ea743da,3f800000
9ea5acec,3f800000
9ea415fe,3f800000
9ea27f10,3f800000
9ea0e822,3f800000
9e9f5134,3f800000
9e9dba47,3f800000
9e9c2359,3f800000
9e9a8c6b,3f800000
9e98f57d,3f800000
9e975e8f,3f800000
9e95c7a1,3f800000
9e9430b3,3f800000
9e9299c5,3f800000
9e9102d7,3f800000
9e8f6be9,3f800000
9e8dd4fb,3f800000
9e8c3e0d,3f800000
9e8aa71f,3f800000
9e891031,3f800000
9e877944,3f800000
9e85e256,3f800000
9e844b68,3f800000
9e82b47a,3f800000
9e811d8c,3f800000
9e7f869e,3f800000
9e7defb0,3f800000
9e7c58c2,3f800000
9e7ac1d4,3f800000
9e792ae6,3f800000
9e7793f8,3f800000
9e75fd0a,3f800000
9e74661c,3f800000
9e72cf2f,3f800000
9e713841,3f800000
9e6fa153,3f800000
9e6e0a65,3f800000
9e6c7377,3f800000
9e6adc89,3f800000
9e69459b,3f800000
9e67aead,3f800000
9e6617bf,3f800000
9e6480d1,3f800000
9e62e9e3,3f800000
9e6152f5,3f800000
9e5fbc07,3f800000
9e5e2519,3f800000
9e5c8e2c,3f800000
9e5af73e,3f800000
9e596050,3f800000
9e57c962,3f800000
9e563274,3f800000
9e549b86,3f800000
9e530498,3f800000
9e516daa,3f800000
9e4fd6bc,3f800000
9e4e3fce,3f800000
9e4ca8e0,3f800000
9e4b11f2,3f800000
9e497b04,3f800000
9e47e417,3f800000
9e464d29,3f800000
9e44b63b,3f800000
9e431f4d,3f800000
9e41885f,3f800000
9e3ff171,3f800000
9e3e5a83,3f800000
9e3cc395,3f800000
9e3b2ca7,3f800000
9e3995b9,3f800000
9e37fecb,3f800000
9e3667dd,3f800000
9e34d0ef,3f800000
9e333a01,3f800000
9e31a314,3f800000
9e300c26,3f800000
9e2e7538,3f800000
9e2cde4a,3f800000
9e2b475c,3f800000
9e29b06e,3f800000
9e281980,3f800000
9e268292,3f800000
9e24eba4,3f800000
9e2354b6,3f800000
9e21bdc8,3f800000
9e2026da,3f800000
9e1e8fec,3f800000
9e1cf8ff,3f800000
9e1b6211,3f800000
9e19cb23,3f800000
9e183435,3f800000
9e169d47,3f800000
9e150659,3f800000
9e136f6b,3f800000
9e11d87d,3f800000
9e10418f,3f800000
9e0eaaa1,3f800000
9e0d13b3,3f800000
9e0b7cc5,3f800000
9e09e5d7,3f800000
9e084ee9,3f800000
9e06b7fc,3f800000
9e05210e,3f800000
9e038a20,3f800000
9e01f332,3f800000
9e005c44,3f800000
9dfec556,3f800000
9dfd2e68,3f800000
9dfb977a,3f800000
9dfa008c,3f800000
9df8699e,3f800000
9df6d2b0,3f800000
9df53bc2,3f800000
9df3a4d4,3f800000
9df20de7,3f800000
9df076f9,3f800000
9deee00b,3f800000
9ded491d,3f800000
9debb22f,3f800000
9dea1b41,3f800000
9de88453,3f800000
9de6ed65,3f800000
9de55677,3f800000
9de3bf89,3f800000
9de2289b,3f800000
9de091ad,3f800000
9ddefabf,3f800000
9ddd63d1,3f800000
9ddbcce4,3f800000
9dda35f6,3f800000
9dd89f08,3f800000
9dd7081a,3f800000
9dd5712c,3f800000
9dd3da3e,3f800000
9dd24350,3f800000
9dd0ac62,3f800000
9dcf1574,3f800000
9dcd7e86,3f800000
9dcbe798,3f800000
9dca50aa,3f800000
9dc8b9bc,3f800000
9dc722cf,3f800000
9dc58be1,3f800000
9dc3f4f3,3f800000
9dc25e05,3f800000
9dc0c717,3f800000
9dbf3029,3f800000
9dbd993b,3f800000
9dbc024d,3f800000
9dba6b5f,3f800000
9db8d471,3f800000
9db73d83,3f800000
9db5a695,3f800000
9db40fa7,3f800000
9db278b9,3f800000
9db0e1cc,3f800000
9daf4ade,3f800000
9dadb3f0,3f800000
9dac1d02,3f800000
9daa8614,3f800000
9da8ef26,3f800000
9da75838,3f800000
9da5c14a,3f800000
9da42a5c,3f800000
9da2936e,3f800000
9da0fc80,3f800000
9d9f6592,3f800000
9d9dcea4,3f800000
9d9c37b7,3f800000
9d9aa0c9,3f800000
9d9909db,3f800000
9d9772ed,3f800000
9d95dbff,3f800000
9d944511,3f800000
9d92ae23,3f800000
9d911735,3f800000
9d8f8047,3f800000
9d8de959,3f800000
9d8c526b,3f800000
9d8abb7d,3f800000
9d89248f,3f800000
9d878da2,3f800000
9d85f6b4,3f800000
9d845fc6,3f800000
9d82c8d8,3f800000
9d8131ea,3f800000
9d7f9afc,3f800000
9d7e040e,3f800000
9d7c6d20,3f800000
9d7ad632,3f800000
9d793f44,3f800000
9d77a856,3f800000
9d761168,3f800000
9d747a7a,3f800000
9d72e38c,3f800000
9d714c9f,3f800000
9d6fb5b1,3f800000
9d6e1ec3,3f800000
9d6c87d5,3f800000
9d6af0e7,3f800000
9d6959f9,3f800000
9d67c30b,3f800000
9d662c1d,3f800000
9d64952f,3f800000
9d62fe41,3f800000
9d616753,3f800000
9d5fd065,3f800000
9d5e3977,3f800000
9d5ca28a,3f800000
9d5b0b9c,3f800000
9d5974ae,3f800000
9d57ddc0,3f800000
9d5646d2,3f800000
9d54afe4,3f800000
9d5318f6,3f800000
9d518208,3f800000
9d4feb1a,3f800000
9d4e542c,3f800000
9d4cbd3e,3f800000
9d4b2650,3f800000
9d498f62,3f800000
9d47f874,3f800000
9d466187,3f800000
9d44ca99,3f800000
9d4333ab,3f800000
9d419cbd,3f800000
9d4005cf,3f800000
9d3e6ee1,3f800000
9d3cd7f3,3f800000
9d3b4105,3f800000
9d39aa17,3f800000
9d381329,3f800000
9d367c3b,3f800000
9d34e54d,3f800000
9d334e5f,3f800000
9d31b772,3f800000
9d302084,3f800000
9d2e8996,3f800000
9d2cf2a8,3f800000
9d2b5bba,3f800000
9d29c4cc,3f800000
9d282dde,3f800000
9d2696f0,3f800000
9d250002,3f800000
9d236914,3f800000
9d21d226,3f800000
9d203b38,3f800000
9d1ea44a,3f800000
9d1d0d5c,3f800000
9d1b766f,3f800000
9d19df81,3f800000
9d184893,3f800000
9d16b1a5,3f800000
9d151ab7,3f800000
9d1383c9,3f800000
9d11ecdb,3f800000
9d1055ed,3f800000
9d0ebeff,3f800000
9d0d2811,3f800000
9d0b9123,3f800000
9d09fa35,3f800000
9d086347,3f800000
9d06cc5a,3f800000
9d05356c,3f800000
9d039e7e,3f800000
9d020790,3f800000
9d0070a2,3f800000
9cfed9b4,3f800000
9cfd42c6,3f800000
9cfbabd8,3f800000
9cfa14ea,3f800000
9cf87dfc,3f800000
9cf6e70e,3f800000
9cf55020,3f800000
9cf3b932,3f800000
9cf22244,3f800000
9cf08b57,3f800000
9ceef469,3f800000
9ced5d7b,3f800000
9cebc68d,3f800000
9cea2f9f,3f800000
9ce898b1,3f800000
9ce701c3,3f800000
9ce56ad5,3f800000
9ce3d3e7,3f800000
9ce23cf9,3f800000
9ce0a60b,3f800000
9cdf0f1d,3f800000
9cdd782f,3f800000
9cdbe142,3f800000
9cda4a54,3f800000
9cd8b366,3f800000
9cd71c78,3f800000
9cd5858a,3f800000
9cd3ee9c,3f800000
9cd257ae,3f800000
9cd0c0c0,3f800000
9ccf29d2,3f800000
9ccd92e4,3f800000
9ccbfbf6,3f800000
9cca6508,3f800000
9cc8ce1a,3f800000
9cc7372c,3f800000
9cc5a03f,3f800000
9cc40951,3f800000
9cc27263,3f800000
9cc0db75,3f800000
9cbf4487,3f800000
9cbdad99,3f800000
9cbc16ab,3f800000
9cba7fbd,3f800000
9cb8e8cf,3f800000
9cb751e1,3f800000
9cb5baf3,3f800000
9cb42405,3f800000
9cb28d17,3f800000
9cb0f62a,3f800000
9caf5f3c,3f800000
9cadc84e,3f800000
9cac3160,3f800000
9caa9a72,3f800000
9ca90384,3f800000
9ca76c96,3f800000
9ca5d5a8,3f800000
9ca43eba,3f800000
9ca2a7cc,3f800000
9ca110de,3f800000
9c9f79f0,3f800000
9c9de302,3f800000
9c9c4c14,3f800000
9c9ab527,3f800000
9c991e39,3f800000
9c97874b,3f800000
9c95f05d,3f800000
9c94596f,3f800000
9c92c281,3f800000
9c912b93,3f800000
9c8f94a5,3f800000
9c8dfdb7,3f800000
9c8c66c9,3f800000
9c8acfdb,3f800000
9c8938ed,3f800000
9c87a1ff,3f800000
9c860b12,3f800000
9c847424,3f800000
9c82dd36,3f800000
9c814648,3f800000
9c7faf5a,3f800000
9c7e186c,3f800000
9c7c817e,3f800000
9c7aea90,3f800000
9c7953a2,3f800000
9c77bcb4,3f800000
9c7625c6,3f800000
9c748ed8,3f800000
9c72f7ea,3f800000
9c7160fc,3f800000
9c6fca0f,3f800000
9c6e3321,3f800000
9c6c9c33,3f800000
9c6b0545,3f800000
9c696e57,3f800000
9c67d769,3f800000
9c66407b,3f800000
9c64a98d,3f800000
9c63129f,3f800000
9c617bb1,3f800000
9c5fe4c3,3f800000
9c5e4dd5,3f800000
9c5cb6e7,3f800000
9c5b1ffa,3f800000
9c59890c,3f800000
9c57f21e,3f800000
9c565b30,3f800000
9c54c442,3f800000
9c532d54,3f800000
9c519666,3f800000
9c4fff78,3f800000
9c4e688a,3f800000
9c4cd19c,3f800000
9c4b3aae,3f800000
9c49a3c0,3f800000
9c480cd2,3f800000
9c4675e4,3f800000
9c44def7,3f800000
9c434809,3f800000
9c41b11b,3f800000
9c401a2d,3f800000
9c3e833f,3f800000
9c3cec51,3f800000
9c3b5563,3f800000
9c39be75,3f800000
9c382787,3f800000
9c369099,3f800000
9c34f9ab,3f800000
9c3362bd,3f800000
9c31cbcf,3f800000
9c3034e2,3f800000
9c2e9df4,3f800000
9c2d0706,3f800000
9c2b7018,3f800000
9c29d92a,3f800000
9c28423c,3f800000
9c26ab4e,3f800000
9c251460,3f800000
9c237d72,3f800000
9c21e684,3f800000
9c204f96,3f800000
9c1eb8a8,3f800000
9c1d21ba,3f800000
9c1b8acc,3f800000
9c19f3df,3f800000
9c185cf1,3f800000
9c16c603,3f800000
9c152f15,3f800000
9c139827,3f800000
9c120139,3f800000
9c106a4b,3f800000
9c0ed35d,3f800000
9c0d3c6f,3f800000
9c0ba581,3f800000
9c0a0e93,3f800000
9c0877a5,3f800000
9c06e0b7,3f800000
9c0549ca,3f800000
9c03b2dc,3f800000
9c021bee,3f800000
9c008500,3f800000
9bfeee12,3f800000
9bfd5724,3f800000
9bfbc036,3f800000
9bfa2948,3f800000
9bf8925a,3f800000
9bf6fb6c,3f800000
9bf5647e,3f800000
9bf3cd90,3f800000
9bf236a2,3f800000
9bf09fb5,3f800000
9bef08c7,3f800000
9bed71d9,3f800000
9bebdaeb,3f800000
9bea43fd,3f800000
9be8ad0f,3f800000
9be71621,3f800000
9be57f33,3f800000
9be3e845,3f800000
9be25157,3f800000
9be0ba69,3f800000
9bdf237b,3f800000
9bdd8c8d,3f800000
9bdbf59f,3f800000
9bda5eb2,3f800000
9bd8c7c4,3f800000
9bd730d6,3f800000
9bd599e8,3f800000
9bd402fa,3f800000
9bd26c0c,3f800000
9bd0d51e,3f800000
9bcf3e30,3f800000
9bcda742,3f800000
9bcc1054,3f800000
9bca7966,3f800000
9bc8e278,3f800000
9bc74b8a,3f800000
9bc5b49d,3f800000
9bc41daf,3f800000
9bc286c1,3f800000
9bc0efd3,3f800000
9bbf58e5,3f800000
9bbdc1f7,3f800000
9bbc2b09,3f800000
9bba941b,3f800000
9bb8fd2d,3f800000
9bb7663f,3f800000
9bb5cf51,3f800000
9bb43863,3f800000
9bb2a175,3f800000
9bb10a87,3f800000
9baf739a,3f800000
9baddcac,3f800000
9bac45be,3f800000
9baaaed0,3f800000
9ba917e2,3f800000
9ba780f4,3f800000
9ba5ea06,3f800000
9ba45318,3f800000
9ba2bc2a,3f800000
9ba1253c,3f800000
9b9f8e4e,3f800000
9b9df760,3f800000
9b9c6072,3f800000
9b9ac985,3f800000
9b993297,3f800000
9b979ba9,3f800000
9b9604bb,3f800000
9b946dcd,3f800000
9b92d6df,3f800000
9b913ff1,3f800000
9b8fa903,3f800000
9b8e1215,3f800000
9b8c7b27,3f800000
9b8ae439,3f800000
9b894d4b,3f800000
9b87b65d,3f800000
9b861f6f,3f800000
9b848882,3f800000
9b82f194,3f800000
9b815aa6,3f800000
9b7fc3b8,3f800000
9b7e2cca,3f800000
9b7c95dc,3f800000
9b7afeee,3f800000
9b796800,3f800000
9b77d112,3f800000
9b763a24,3f800000
9b74a336,3f800000
9b730c48,3f800000
9b71755a,3f800000
9b6fde6d,3f800000
9b6e477f,3f800000
9b6cb091,3f800000
9b6b19a3,3f800000
9b6982b5,3f800000
9b67ebc7,3f800000
9b6654d9,3f800000
9b64bdeb,3f800000
9b6326fd,3f800000
9b61900f,3f800000
9b5ff921,3f800000
9b5e6233,3f800000
9b5ccb45,3f800000
9b5b3457,3f800000
9b599d6a,3f800000
9b58067c,3f800000
9b566f8e,3f800000
9b54d8a0,3f800000
9b5341b2,3f800000
9b51aac4,3f800000
9b5013d6,3f800000
9b4e7ce8,3f800000
9b4ce5fa,3f800000
9b4b4f0c,3f800000
9b49b81e,3f800000
9b482130,3f800000
9b468a42,3f800000
9b44f355,3f800000
9b435c67,3f800000
9b41c579,3f800000
9b402e8b,3f800000
9b3e979d,3f800000
9b3d00af,3f800000
9b3b69c1,3f800000
9b39d2d3,3f800000
9b383be5,3f800000
9b36a4f7,3f800000
9b350e09,3f800000
9b33771b,3f800000
9b31e02d,3f800000
9b30493f,3f800000
9b2eb252,3f800000
9b2d1b64,3f800000
9b2b8476,3f800000
9b29ed88,3f800000
9b28569a,3f800000
9b26bfac,3f800000
9b2528be,3f800000
9b2391d0,3f800000
9b21fae2,3f800000
9b2063f4,3f800000
9b1ecd06,3f800000
9b1d3618,3f800000
9b1b9f2a,3f800000
9b1a083d,3f800000
9b18714f,3f800000
9b16da61,3f800000
9b154373,3f800000
9b13ac85,3f800000
9b121597,3f800000
9b107ea9,3f800000
9b0ee7bb,3f800000
9b0d50cd,3f800000
9b0bb9df,3f800000
9b0a22f1,3f800000
9b088c03,3f800000
9b06f515,3f800000
9b055e27,3f800000
9b03c73a,3f800000
9b02304c,3f800000
9b00995e,3f800000
9aff0270,3f800000
9afd6b82,3f800000
9afbd494,3f800000
9afa3da6,3f800000
9af8a6b8,3f800000
9af70fca,3f800000
9af578dc,3f800000
9af3e1ee,3f800000
9af24b00,3f800000
9af0b412,3f800000
9aef1d25,3f800000
9aed8637,3f800000
9aebef49,3f800000
9aea585b,3f800000
9ae8c16d,3f800000
9ae72a7f,3f800000
9ae59391,3f800000
9ae3fca3,3f800000
9ae265b5,3f800000
9ae0cec7,3f800000
9adf37d9,3f800000
9adda0eb,3f800000
9adc09fd,3f800000
9ada730f,3f800000
9ad8dc22,3f800000
9ad74534,3f800000
9ad5ae46,3f800000
9ad41758,3f800000
9ad2806a,3f800000
9ad0e97c,3f800000
9acf528e,3f800000
9acdbba0,3f800000
9acc24b2,3f800000
9aca8dc4,3f800000
9ac8f6d6,3f800000
9ac75fe8,3f800000
9ac5c8fa,3f800000
9ac4320d,3f800000
9ac29b1f,3f800000
9ac10431,3f800000
9abf6d43,3f800000
9abdd655,3f800000
9abc3f67,3f800000
9abaa879,3f800000
9ab9118b,3f800000
9ab77a9d,3f800000
9ab5e3af,3f800000
9ab44cc1,3f800000
9ab2b5d3,3f800000
9ab11ee5,3f800000
9aaf87f7,3f800000
9aadf10a,3f800000
9aac5a1c,3f800000
9aaac32e,3f800000
9aa92c40,3f800000
9aa79552,3f800000
9aa5fe64,3f800000
9aa46776,3f800000
9aa2d088,3f800000
9aa1399a,3f800000
9a9fa2ac,3f800000
9a9e0bbe,3f800000
9a9c74d0,3f800000
9a9adde2,3f800000
9a9946f5,3f800000
9a97b007,3f800000
9a961919,3f800000
9a94822b,3f800000
9a92eb3d,3f800000
9a91544f,3f800000
9a8fbd61,3f800000
9a8e2673,3f800000
9a8c8f85,3f800000
9a8af897,3f800000
9a8961a9,3f800000
9a87cabb,3f800000
9a8633cd,3f800000
9a849cdf,3f800000
9a8305f2,3f800000
9a816f04,3f800000
9a7fd816,3f800000
9a7e4128,3f800000
9a7caa3a,3f800000
9a7b134c,3f800000
9a797c5e,3f800000
9a77e570,3f800000
9a764e82,3f800000
9a74b794,3f800000
9a7320a6,3f800000
9a7189b8,3f800000
9a6ff2ca,3f800000
9a6e5bdd,3f800000
9a6cc4ef,3f800000
9a6b2e01,3f800000
9a699713,3f800000
9a680025,3f800000
9a666937,3f800000
9a64d249,3f800000
9a633b5b,3f800000
9a61a46d,3f800000
9a600d7f,3f800000
9a5e7691,3f800000
9a5cdfa3,3f800000
9a5b48b5,3f800000
9a59b1c8,3f800000
9a581ada,3f800000
9a5683ec,3f800000
9a54ecfe,3f800000
9a535610,3f800000
9a51bf22,3f800000
9a502834,3f800000
9a4e9146,3f800000
9a4cfa58,3f800000
9a4b636a,3f800000
9a49cc7c,3f800000
9a48358e,3f800000
9a469ea0,3f800000
9a4507b2,3f800000
9a4370c5,3f800000
9a41d9d7,3f800000
9a4042e9,3f800000
9a3eabfb,3f800000
9a3d150d,3f800000
9a3b7e1f,3f800000
9a39e731,3f800000
9a385043,3f800000
9a36b955,3f800000
9a352267,3f800000
9a338b79,3f800000
9a31f48b,3f800000
9a305d9d,3f800000
9a2ec6b0,3f800000
9a2d2fc2,3f800000
9a2b98d4,3f800000
9a2a01e6,3f800000
9a286af8,3f800000
9a26d40a,3f800000
9a253d1c,3f800000
9a23a62e,3f800000
9a220f40,3f800000
9a207852,3f800000
9a1ee164,3f800000
9a1d4a76,3f800000
9a1bb388,3f800000
9a1a1c9a,3f800000
9a1885ad,3f800000
9a16eebf,3f800000
9a1557d1,3f800000
9a13c0e3,3f800000
9a1229f5,3f800000
9a109307,3f800000
9a0efc19,3f800000
9a0d652b,3f800000
9a0bce3d,3f800000
9a0a374f,3f800000
9a08a061,3f800000
9a070973,3f800000
9a057285,3f800000
9a03db98,3f800000
9a0244aa,3f800000
9a00adbc,3f800000
99ff16ce,3f800000
99fd7fe0,3f800000
99fbe8f2,3f800000
99fa5204,3f800000
99f8bb16,3f800000
99f72428,3f800000
99f58d3a,3f800000
99f3f64c,3f800000
99f25f5e,3f800000
99f0c870,3f800000
99ef3182,3f800000
99ed9a95,3f800000
99ec03a7,3f800000
99ea6cb9,3f800000
99e8d5cb,3f800000
99e73edd,3f800000
99e5a7ef,3f800000
99e41101,3f800000
99e27a13,3f800000
99e0e325,3f800000
99df4c37,3f800000
99ddb549,3f800000
99dc1e5b,3f800000
99da876d,3f800000
99d8f080,3f800000
99d75992,3f800000
99d5c2a4,3f800000
