case,itimestep,isfflx,dx,xland,snowh,u1,v1,t1,qv1,p1,rho1,dz1,u2,v2,dz2,psfc,tsk,pblh,mavail,hfx_input,qfx_input,znt_input,qsfc_input,ust_input,mol_input,ustm_input,regime,zol,rmol,ust,ustm,mol,psim,psih,chs,chs2,cqs2,ch,flhc,flqc,qgh,qsfc,hfx,qfx,lh,u10,v10,th2,t2,q2,gz1oz0,wspd,br,ck,cka,cd,cda,wstar,qstar,cpm,znt
free_convective_land,1,1, 1.2000000000000000E+004, 1.0000000000000000E+000, 0.0000000000000000E+000, 3.0000000000000000E+000, 1.0000000000000000E+000, 2.9900000000000000E+002, 1.2000000104308128E-002, 9.8500000000000000E+004, 1.1396236419677734E+000, 4.4000000000000000E+001, 4.0000000000000000E+000, 1.3999999761581421E+000, 6.6000000000000000E+001, 1.0000000000000000E+005, 3.0900000000000000E+002, 1.5000000000000000E+003, 7.5000000000000000E-001, 2.4000000000000000E+002, 1.4000000373926014E-004, 1.1999999731779099E-001, 1.1857707984745502E-002, 9.9999997473787516E-005, 0.0000000000000000E+000, 9.9999997473787516E-005, 4.0000000000000000E+000,-1.4185129404067993E+000,-6.4477860927581787E-002, 2.2805777192115784E-001, 2.2805777192115784E-001,-1.0265575647354126E+000, 1.2820261716842651E+000, 2.0876259803771973E+000, 2.6698390021920204E-002, 3.5715039819478989E-002, 3.5915441811084747E-002, 2.6698388159275055E-002, 3.0871107101440430E+001, 2.2828655317425728E-002, 2.1766735240817070E-002, 1.1857707984745502E-002, 2.6876553344726562E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.7130484580993652E+000, 9.0434950590133667E-001, 3.0249188232421875E+002, 3.0249188232421875E+002, 1.2000000104308128E-002, 5.2167458534240723E+000, 4.4857330322265625E+000,-3.1319975852966309E-001, 1.4035232365131378E-002, 1.1905808933079243E-002, 1.2636296451091766E-002, 1.0334570892155170E-002, 3.1613187789916992E+000, 0.0000000000000000E+000, 1.0146253662109375E+003, 1.1999999731779099E-001
land_qsfc_unset,1,1, 1.2000000000000000E+004, 1.0000000000000000E+000, 0.0000000000000000E+000, 5.0000000000000000E+000, 2.0000000000000000E+000, 2.9700000000000000E+002, 8.9999996125698090E-003, 9.9000000000000000E+004, 1.1551717519760132E+000, 4.0000000000000000E+001, 6.5000000000000000E+000, 2.5999999046325684E+000, 6.0000000000000000E+001, 1.0000000000000000E+005, 3.0200000000000000E+002, 9.0000000000000000E+002, 5.0000000000000000E-001, 1.5000000000000000E+002, 7.9999997979030013E-005, 1.0000000149011612E-001, 0.0000000000000000E+000, 9.9999997473787516E-005, 0.0000000000000000E+000, 9.9999997473787516E-005, 4.0000000000000000E+000,-6.5900635719299316E-001,-3.2950319349765778E-002, 2.6629272103309631E-001, 2.6629272103309631E-001,-7.0925623178482056E-001, 9.0019500255584717E-001, 1.5659295320510864E+000, 2.6463493704795837E-002, 3.6111433058977127E-002, 3.6258649080991745E-002, 2.6463493704795837E-002, 3.0939594268798828E+001, 1.5289668925106525E-002, 1.9138988107442856E-002, 2.5077208876609802E-002, 1.2827354431152344E+002, 2.5567770353518426E-004, 6.3919427490234375E+002, 4.5404338836669922E+000, 1.8161735534667969E+000, 2.9896173095703125E+002, 2.9896173095703125E+002, 9.4499988481402397E-003, 5.3033046722412109E+000, 5.8614788055419922E+000,-1.3683474063873291E-001, 1.0552552528679371E-002, 9.0307276695966721E-003, 1.0007978416979313E-002, 8.2527948543429375E-003, 2.2867164611816406E+000,-1.6056898832321167E+000, 1.0120940551757812E+003, 1.0000000149011612E-001
thin_land_level2_wind,1,1, 1.2000000000000000E+004, 1.0000000000000000E+000, 0.0000000000000000E+000, 2.5000000000000000E+000, 8.0000001192092896E-001, 2.9400000000000000E+002, 6.5000001341104507E-003, 9.9800000000000000E+004, 1.1781440973281860E+000, 6.0000000000000000E+000, 3.2000000476837158E+000, 1.0000000000000000E+000, 1.0000000000000000E+001, 1.0000000000000000E+005, 2.9000000000000000E+002, 3.0000000000000000E+002, 5.0000000000000000E-001,-1.8000000000000000E+001,-6.9999998686398612E-007, 5.0000000745058060E-002, 6.4580230973660946E-003, 9.9999997473787516E-005, 0.0000000000000000E+000, 9.9999997473787516E-005, 2.0000000000000000E+000, 3.0175173282623291E-001, 1.0058391094207764E-001, 9.1279812157154083E-002, 9.1279812157154083E-002, 2.4997135996818542E-001,-1.6967128515243530E+000,-2.2975730895996094E+000, 5.4526915773749352E-003, 6.5096295438706875E-003, 6.5167355351150036E-003, 5.4526915773749352E-003, 6.4881982803344727E+000, 3.2139993272721767E-003, 1.5732189640402794E-002, 6.4580230973660946E-003,-2.7044191360473633E+001, 1.4966350641437698E-012, 3.7415877613966586E-006, 3.2000000476837158E+000, 1.0000000000000000E+000, 2.9349142456054688E+002, 2.9349142456054688E+002, 6.5000001341104507E-003, 4.1108736991882324E+000, 2.6491250991821289E+000, 5.9654563665390015E-002, 1.3680715346708894E-003, 4.1168676689267159E-003, 1.4645070768892765E-003, 4.7438242472708225E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0099846191406250E+003, 5.0000000745058060E-002
thin_land_log10_wind,1,1, 1.2000000000000000E+004, 1.0000000000000000E+000, 0.0000000000000000E+000, 2.0000000000000000E+000, 5.0000000000000000E-001, 2.9600000000000000E+002, 7.4999998323619366E-003, 9.9850000000000000E+004, 1.1700706481933594E+000, 3.0000000000000000E+000, 2.5999999046325684E+000, 6.9999998807907104E-001, 4.0000000000000000E+001, 1.0000000000000000E+005, 2.9100000000000000E+002, 2.6000000000000000E+002, 5.0000000000000000E-001,-1.4000000000000000E+001,-6.0000002122251317E-007, 1.9999999552965164E-002, 7.4441679753363132E-003, 9.9999997473787516E-005, 0.0000000000000000E+000, 9.9999997473787516E-005, 2.0000000000000000E+000, 3.1035432219505310E-001, 2.0690287649631500E-001, 6.8943619728088379E-002, 6.8943619728088379E-002, 2.9554146528244019E-001,-1.7433687448501587E+000,-2.3521227836608887E+000, 3.9562867023050785E-003, 3.5054264590144157E-003, 3.5065307747572660E-003, 3.9562871679663658E-003, 4.6792607307434082E+000, 2.3156621027737856E-003, 1.7826853320002556E-002, 7.4441679753363132E-003,-2.3990493774414062E+001,-2.1566283914947748E-012,-5.3915709941065870E-006, 2.8788073062896729E+000, 7.1970182657241821E-001, 2.9783596801757812E+002, 2.9783596801757812E+002, 7.4999998323619366E-003, 4.3307332992553711E+000, 2.0923342704772949E+000, 5.8458119630813599E-002, 7.0982909528538585E-004, 3.7807412445545197E-003, 7.0615770528092980E-004, 4.3366644531488419E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0108283081054688E+003, 1.9999999552965164E-002
midres_water,1,1, 1.2000000000000000E+004, 2.0000000000000000E+000, 0.0000000000000000E+000, 9.0000000000000000E+000, 3.0000000000000000E+000, 2.9200000000000000E+002, 8.5000004619359970E-003, 9.9000000000000000E+004, 1.1753014326095581E+000, 1.8000000000000000E+001, 1.1000000000000000E+001, 3.5999999046325684E+000, 3.4000000000000000E+001, 1.0000000000000000E+005, 2.8900000000000000E+002, 4.2000000000000000E+002, 1.0000000000000000E+000,-1.0000000000000000E+001, 1.9999999494757503E-005, 1.9999999494757503E-004, 0.0000000000000000E+000, 9.9999997473787516E-005, 0.0000000000000000E+000, 9.9999997473787516E-005, 2.0000000000000000E+000, 1.5987017750740051E-001, 1.7763353884220123E-002, 1.4125272631645203E-001, 1.4115251600742340E-001, 1.0570655763149261E-001,-9.2607265710830688E-001,-1.3090130090713501E+000, 4.4431034475564957E-003, 5.5363704450428486E-003, 5.5363522842526436E-003, 4.4431034475564957E-003, 5.2829380035400391E+000, 5.2219834178686142E-003, 1.3969942927360535E-002, 1.1265649460256100E-002,-2.0284851074218750E+001, 1.5112474102352280E-005, 3.7781185150146484E+001, 9.0757350921630859E+000, 3.0252449512481689E+000, 2.9208148193359375E+002, 2.9208148193359375E+002, 8.9250002056360245E-003, 1.2520649909973145E+001, 9.4935693740844727E+000, 1.1241774074733257E-002, 9.0477359481155872E-004, 9.3569193268194795E-004, 8.5862941341474652E-004, 8.8488543406128883E-004, 0.0000000000000000E+000,-8.9246943593025208E-002, 1.0116721801757812E+003, 3.2854502933332697E-005
coarse_water,1,1, 1.2000000000000000E+004, 2.0000000000000000E+000, 0.0000000000000000E+000, 1.1000000000000000E+001, 2.0000000000000000E+000, 2.9900000000000000E+002, 1.3000000268220901E-002, 9.8500000000000000E+004, 1.1389527320861816E+000, 6.0000000000000000E+001, 1.3000000000000000E+001, 2.4000000953674316E+000, 9.0000000000000000E+001, 1.0000000000000000E+005, 3.0400000000000000E+002, 1.2000000000000000E+003, 1.0000000000000000E+000, 1.3000000000000000E+002, 9.0000001364387572E-005, 1.9999999494757503E-004, 0.0000000000000000E+000, 9.9999997473787516E-005, 0.0000000000000000E+000, 9.9999997473787516E-005, 4.0000000000000000E+000,-7.3434066772460938E-001,-2.4478022009134293E-002, 1.7904849350452423E-001, 1.7582048475742340E-001,-2.4008324742317200E-001, 9.6107327938079834E-001, 1.6566283702850342E+000, 6.5376525744795799E-003, 7.4654486961662769E-003, 7.4654226191341877E-003, 6.5376525744795799E-003, 7.5612621307373047E+000, 7.4460762552917004E-003, 2.1766735240817070E-002, 2.8190687298774719E-002, 2.8022451400756836E+001, 1.1920019460376352E-004, 2.9800048828125000E+002, 1.0428738594055176E+001, 1.8961342573165894E+000, 3.0075451660156250E+002, 3.0075451660156250E+002, 1.3650000095367432E-002, 1.3682594299316406E+001, 1.1385665893554688E+001,-4.9709282815456390E-002, 1.2564384378492832E-003, 1.1480797547847033E-003, 1.0999266523867846E-003, 9.8864838946610689E-004, 2.1226236820220947E+000,-5.6075376272201538E-001, 1.0154691772460938E+003, 3.4264685382368043E-005
strong_stable_land,2,1, 1.2000000000000000E+004, 1.0000000000000000E+000, 0.0000000000000000E+000, 6.0000000000000000E+000, 1.0000000000000000E+000, 2.9500000000000000E+002, 6.0000000521540642E-003, 9.9000000000000000E+004, 1.1650869846343994E+000, 4.0000000000000000E+001, 8.0000000000000000E+000, 1.3999999761581421E+000, 6.0000000000000000E+001, 1.0000000000000000E+005, 2.8000000000000000E+002, 2.5000000000000000E+002, 4.4999998807907104E-001,-2.3035644531250000E+001,-3.0171332554736197E-013, 1.0000000149011612E-001, 5.9642144478857517E-003, 5.9170305728912354E-002, 3.3218377828598022E-001, 5.9170305728912354E-002, 1.0000000000000000E+000, 6.0933094024658203E+000, 3.0466547608375549E-001, 8.9277870953083038E-002, 8.9277870953083038E-002, 3.2731029391288757E-001,-1.5112132072448730E+001,-1.3464288711547852E+001, 1.8371579935774207E-003, 4.7020083293318748E-003, 4.7166296280920506E-003, 1.8371578771620989E-003, 2.1609172821044922E+000, 9.6332252724096179E-004, 1.6893278807401657E-002, 5.9642144478857517E-003,-3.4246925354003906E+001,-4.4858200812757099E-013,-1.1214550568183768E-006, 4.5812320709228516E+000, 7.6353865861892700E-001, 2.8619223022460938E+002, 2.8619223022460938E+002, 5.9999995864927769E-003, 5.3033046722412109E+000, 6.0932641029357910E+000, 2.8411021828651428E-001, 6.7073642276227474E-004, 4.0323520079255104E-004, 6.5847701625898480E-004, 3.8388639222830534E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0095627441406250E+003, 1.0000000149011612E-001
clipped_stable_land,2,1, 1.2000000000000000E+004, 1.0000000000000000E+000, 0.0000000000000000E+000, 1.2000000476837158E+000, 4.0000000596046448E-001, 2.9500000000000000E+002, 4.9999998882412910E-003, 9.9200000000000000E+004, 1.1681410074234009E+000, 4.0000000000000000E+001, 2.0000000000000000E+000, 6.9999998807907104E-001, 6.0000000000000000E+001, 1.0000000000000000E+005, 2.7800000000000000E+002, 1.8000000000000000E+002, 4.0000000596046448E-001,-3.2820661067962646E+000, 0.0000000000000000E+000, 1.0000000149011612E-001, 4.9751242622733116E-003, 9.6982214599847794E-003, 2.8807267546653748E-001, 9.6982214599847794E-003, 1.0000000000000000E+000, 2.0000000000000000E+001, 1.0000000000000000E+000, 1.4497332274913788E-002, 1.4497332274913788E-002, 2.8807267546653748E-001,-2.1944866180419922E+001,-1.9029552459716797E+001, 2.3553232313133776E-004, 5.2468292415142059E-004, 5.2525207865983248E-004, 2.3553230857942253E-004, 2.7753382921218872E-001, 1.1005954729625955E-004, 1.6858296468853951E-002, 4.9751242622733116E-003,-4.9061779975891113E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 9.8495334386825562E-001, 3.2831779122352600E-001, 2.8593560791015625E+002, 2.8593560791015625E+002, 4.9999998882412910E-003, 5.3033046722412109E+000, 1.3144819736480713E+000, 4.0000000000000000E+000, 3.5460022627376020E-004, 2.3851024161558598E-004, 3.1987219699658453E-004, 2.1549900702666491E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0087188720703125E+003, 1.0000000149011612E-001
damped_stable_land,2,1, 1.2000000000000000E+004, 1.0000000000000000E+000, 0.0000000000000000E+000, 5.0000000000000000E+000, 1.0000000000000000E+000, 2.9300000000000000E+002, 7.0000002160668373E-003, 9.9500000000000000E+004, 1.1782591342926025E+000, 4.0000000000000000E+001, 6.5000000000000000E+000, 1.2999999523162842E+000, 6.0000000000000000E+001, 1.0000000000000000E+005, 2.9100000000000000E+002, 4.0000000000000000E+002, 5.5000001192092896E-001,-1.7902561187744141E+001, 0.0000000000000000E+000, 1.0000000149011612E-001, 6.9513409398496151E-003, 1.3383460044860840E-001, 1.1283418536186218E-001, 1.3383460044860840E-001, 2.0000000000000000E+000, 3.7724488973617554E-001, 1.8862243741750717E-002, 2.0500266551971436E-001, 2.0500266551971436E-001, 1.0698655992746353E-001,-2.1001477241516113E+000,-2.7677416801452637E+000, 9.0251928195357323E-003, 1.8718883395195007E-002, 1.8851546570658684E-002, 9.0251928195357323E-003, 1.0744678497314453E+001, 5.8507551439106464E-003, 1.4812489040195942E-002, 6.9513409398496151E-003,-2.6001281738281250E+001, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.8492944240570068E+000, 7.6985889673233032E-001, 2.9216674804687500E+002, 2.9216674804687500E+002, 7.0000002160668373E-003, 5.3033046722412109E+000, 5.1115422248840332E+000, 6.2192462384700775E-002, 3.9294171147048473E-003, 2.3794390726834536E-003, 4.9252603203058243E-003, 2.9191165231168270E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0104064331054688E+003, 1.0000000149011612E-001
neutral_land,2,1, 1.2000000000000000E+004, 1.0000000000000000E+000, 0.0000000000000000E+000, 4.0000000000000000E+000, 0.0000000000000000E+000, 2.9500000000000000E+002, 8.0000003799796104E-003, 1.0000000000000000E+005, 1.1754503250122070E+000, 4.0000000000000000E+001, 5.0000000000000000E+000, 0.0000000000000000E+000, 6.0000000000000000E+001, 1.0000000000000000E+005, 2.9500000000000000E+002, 6.0000000000000000E+002, 5.5000001192092896E-001, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0000000149011612E-001, 7.9365083947777748E-003, 1.5150088071823120E-001, 0.0000000000000000E+000, 1.5150088071823120E-001, 3.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.2720132768154144E-001, 2.2720132768154144E-001, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.4252517372369766E-002, 2.2070851176977158E-002, 2.2242836654186249E-002, 1.4252518303692341E-002, 1.6941602706909180E+001, 9.2189600691199303E-003, 1.6719803214073181E-002, 7.9365083947777748E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.4809393882751465E+000, 0.0000000000000000E+000, 2.9500000000000000E+002, 2.9500000000000000E+002, 8.0000003799796104E-003, 5.3033046722412109E+000, 4.0159511566162109E+000, 0.0000000000000000E+000, 6.1017735861241817E-003, 4.7338828444480896E-003, 7.5119710527360439E-003, 5.6888810358941555E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0112501831054688E+003, 1.0000000149011612E-001
free_convective_land,2,1, 1.2000000000000000E+004, 1.0000000000000000E+000, 0.0000000000000000E+000, 3.0000000000000000E+000, 1.0000000000000000E+000, 2.9900000000000000E+002, 1.2000000104308128E-002, 9.8500000000000000E+004, 1.1396236419677734E+000, 4.4000000000000000E+001, 4.0000000000000000E+000, 1.3999999761581421E+000, 6.6000000000000000E+001, 1.0000000000000000E+005, 3.0900000000000000E+002, 1.5000000000000000E+003, 7.5000000000000000E-001, 2.6876553344726562E+002, 0.0000000000000000E+000, 1.1999999731779099E-001, 1.1857707984745502E-002, 2.2805777192115784E-001,-1.0265575647354126E+000, 2.2805777192115784E-001, 4.0000000000000000E+000,-1.1003940105438232E+000,-5.0017908215522766E-002, 3.3472442626953125E-001, 3.3472442626953125E-001,-7.4552690982818604E-001, 1.1463254690170288E+000, 1.9371742010116577E+000, 2.8458211570978165E-002, 3.5376362502574921E-002, 3.5791948437690735E-002, 2.8458209708333015E-002, 3.2905971527099609E+001, 2.4345101788640022E-002, 2.1766735240817070E-002, 1.1857707984745502E-002, 2.8648120117187500E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.7000136375427246E+000, 9.0000456571578979E-001, 3.0199649047851562E+002, 3.0199649047851562E+002, 1.2000000104308128E-002, 5.2167458534240723E+000, 4.4916181564331055E+000,-3.1237959861755371E-001, 9.7164670005440712E-003, 8.3622327074408531E-003, 1.1922081001102924E-002, 9.6569843590259552E-003, 3.1696641445159912E+000, 0.0000000000000000E+000, 1.0146253662109375E+003, 1.1999999731779099E-001
land_qsfc_unset,2,1, 1.2000000000000000E+004, 1.0000000000000000E+000, 0.0000000000000000E+000, 5.0000000000000000E+000, 2.0000000000000000E+000, 2.9700000000000000E+002, 8.9999996125698090E-003, 9.9000000000000000E+004, 1.1551717519760132E+000, 4.0000000000000000E+001, 6.5000000000000000E+000, 2.5999999046325684E+000, 6.0000000000000000E+001, 1.0000000000000000E+005, 3.0200000000000000E+002, 9.0000000000000000E+002, 5.0000000000000000E-001, 1.2827354431152344E+002, 2.5567770353518426E-004, 1.0000000149011612E-001, 2.5077208876609802E-002, 2.6629272103309631E-001,-7.0925623178482056E-001, 2.6629272103309631E-001, 4.0000000000000000E+000,-5.2026593685150146E-001,-2.6013296097517014E-002, 3.9423096179962158E-001, 3.9423096179962158E-001,-5.3871297836303711E-001, 7.9810655117034912E-001, 1.4182753562927246E+000, 2.9757255688309669E-002, 3.8089536130428314E-002, 3.8430284708738327E-002, 2.9757251963019371E-002, 3.4790466308593750E+001, 1.7199615016579628E-002, 1.9138988107442856E-002, 2.5077208876609802E-002, 1.4423901367187500E+002, 2.8761630528606474E-004, 7.1904077148437500E+002, 4.5264797210693359E+000, 1.8105919361114502E+000, 2.9876101684570312E+002, 2.9876101684570312E+002, 9.4499988481402397E-003, 5.3033046722412109E+000, 5.8811883926391602E+000,-1.3591913878917694E-001, 7.7723716385662556E-003, 6.7065251059830189E-003, 9.6185831353068352E-003, 7.8830132260918617E-003, 2.3367750644683838E+000,-1.2195957899093628E+000, 1.0120940551757812E+003, 1.0000000149011612E-001
thin_land_level2_wind,2,1, 1.2000000000000000E+004, 1.0000000000000000E+000, 0.0000000000000000E+000, 2.5000000000000000E+000, 8.0000001192092896E-001, 2.9400000000000000E+002, 6.5000001341104507E-003, 9.9800000000000000E+004, 1.1781440973281860E+000, 6.0000000000000000E+000, 3.2000000476837158E+000, 1.0000000000000000E+000, 1.0000000000000000E+001, 1.0000000000000000E+005, 2.9000000000000000E+002, 3.0000000000000000E+002, 5.0000000000000000E-001,-2.7044191360473633E+001, 1.4966350641437698E-012, 5.0000000745058060E-002, 6.4580230973660946E-003, 9.1279812157154083E-002, 2.4997135996818542E-001, 9.1279812157154083E-002, 2.0000000000000000E+000, 2.8329280018806458E-001, 9.4430930912494659E-002, 1.3844861090183258E-001, 1.3844861090183258E-001, 2.4301597476005554E-001,-1.5979118347167969E+000,-2.1861145496368408E+000, 8.0402474850416183E-003, 9.5092942938208580E-003, 9.5271915197372437E-003, 8.0402474850416183E-003, 9.5671501159667969E+000, 4.7413376159965992E-003, 1.5732189640402794E-002, 6.4580230973660946E-003,-3.9877918243408203E+001, 2.2078573778255839E-012, 5.5196433095261455E-006, 3.2000000476837158E+000, 1.0000000000000000E+000, 2.9352429199218750E+002, 2.9352429199218750E+002, 6.5000001341104507E-003, 4.1108736991882324E+000, 2.6491250991821289E+000, 5.9654563665390015E-002, 1.3943056110292673E-003, 4.0734284557402134E-003, 1.5432951040565968E-003, 4.9094464629888535E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0099846191406250E+003, 5.0000000745058060E-002
thin_land_log10_wind,2,1, 1.2000000000000000E+004, 1.0000000000000000E+000, 0.0000000000000000E+000, 2.0000000000000000E+000, 5.0000000000000000E-001, 2.9600000000000000E+002, 7.4999998323619366E-003, 9.9850000000000000E+004, 1.1700706481933594E+000, 3.0000000000000000E+000, 2.5999999046325684E+000, 6.9999998807907104E-001, 4.0000000000000000E+001, 1.0000000000000000E+005, 2.9100000000000000E+002, 2.6000000000000000E+002, 5.0000000000000000E-001,-2.3990493774414062E+001,-2.1566283914947748E-012, 1.9999999552965164E-002, 7.4441679753363132E-003, 6.8943619728088379E-002, 2.9554146528244019E-001, 6.8943619728088379E-002, 2.0000000000000000E+000, 3.0833643674850464E-001, 2.0555762946605682E-001, 1.0348771512508392E-001, 1.0348771512508392E-001, 2.9456070065498352E-001,-1.7326056957244873E+000,-2.3402307033538818E+000, 5.9188706800341606E-003, 5.2485917694866657E-003, 5.2504125051200390E-003, 5.9188706800341606E-003, 7.0004878044128418E+000, 3.4645497798919678E-003, 1.7826853320002556E-002, 7.4441679753363132E-003,-3.5891387939453125E+001,-3.2266134208924768E-012,-8.0665331552154385E-006, 2.8788073062896729E+000, 7.1970182657241821E-001, 2.9783596801757812E+002, 2.9783596801757812E+002, 7.4999998323619366E-003, 4.3307332992553711E+000, 2.0923342704772949E+000, 5.8458119630813599E-002, 7.1123498491942883E-004, 3.7750615738332272E-003, 7.0961803430691361E-004, 4.3520736508071423E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0108283081054688E+003, 1.9999999552965164E-002
